ID,Prob1
12238, 0.16185
12239, 0.43954
12240, 0.14319
12241, 0.48905
12242, 0.46321
12243, 0.21687
12244, 0.16709
12245, 0.15775
12246, 0.73130
12247, 0.42320
12248, 0.28862
12249, 0.14820
12250, 0.30893
12251, 0.72018
12252, 0.50278
12253, 0.70192
12254, 0.20839
12255, 0.34296
12256, 0.24572
12257, 0.50064
12258, 0.72509
12259, 0.60431
12260, 0.17310
12261, 0.24232
12262, 0.64271
12263, 0.56594
12264, 0.18832
12265, 0.16347
12266, 0.58374
12267, 0.22287
12268, 0.12684
12269, 0.52987
12270, 0.84815
12271, 0.03014
12272, 0.56923
12273, 0.43298
12274, 0.51770
12275, 0.37035
12276, 0.71019
12277, 0.10055
12278, 0.65206
12279, 0.34312
12280, 0.51595
12281, 0.39408
12282, 0.51281
12283, 0.11881
12284, 0.42621
12285, 0.19843
12286, 0.48136
12287, 0.59873
12288, 0.23322
12289, 0.48805
12290, 0.50074
12291, 0.35898
12292, 0.17269
12293, 0.80984
12294, 0.30083
12295, 0.21331
12296, 0.44097
12297, 0.66829
12298, 0.23582
12299, 0.29439
12300, 0.36169
12301, 0.43470
12302, 0.40860
12303, 0.39571
12304, 0.34010
12305, 0.27498
12306, 0.39267
12307, 0.69314
12308, 0.21786
12309, 0.32363
12310, 0.26286
12311, 0.58093
12312, 0.13992
12313, 0.17870
12314, 0.09186
12315, 0.17602
12316, 0.15852
12317, 0.51560
12318, 0.16433
12319, 0.23323
12320, 0.81521
12321, 0.47300
12322, 0.13882
12323, 0.45434
12324, 0.53987
12325, 0.34898
12326, 0.68785
12327, 0.40955
12328, 0.32818
12329, 0.63848
12330, 0.55236
12331, 0.60905
12332, 0.30654
12333, 0.48339
12334, 0.43086
12335, 0.18139
12336, 0.13076
12337, 0.60182
12338, 0.90062
12339, 0.45154
12340, 0.17730
12341, 0.24379
12342, 0.45427
12343, 0.10929
12344, 0.19517
12345, 0.22045
12346, 0.19650
12347, 0.39395
12348, 0.48391
12349, 0.20159
12350, 0.17124
12351, 0.25430
12352, 0.61182
12353, 0.19920
12354, 0.29060
12355, 0.19288
12356, 0.06462
12357, 0.19342
12358, 0.23113
12359, 0.08440
12360, 0.43386
12361, 0.61540
12362, 0.12320
12363, 0.10836
12364, 0.44207
12365, 0.40822
12366, 0.16574
12367, 0.44806
12368, 0.56453
12369, 0.08143
12370, 0.36023
12371, 0.81566
12372, 0.30084
12373, 0.42968
12374, 0.46688
12375, 0.34471
12376, 0.33612
12377, 0.14231
12378, 0.17727
12379, 0.32856
12380, 0.25702
12381, 0.25062
12382, 0.22593
12383, 0.20351
12384, 0.33351
12385, 0.43846
12386, 0.55729
12387, 0.36837
12388, 0.51336
12389, 0.35476
12390, 0.54773
12391, 0.27326
12392, 0.31868
12393, 0.51281
12394, 0.22045
12395, 0.16032
12396, 0.35242
12397, 0.06874
12398, 0.13389
12399, 0.41504
12400, 0.24541
12401, 0.17466
12402, 0.24281
12403, 0.48702
12404, 0.18927
12405, 0.15821
12406, 0.41954
12407, 0.31851
12408, 0.35433
12409, 0.75646
12410, 0.55883
12411, 0.38567
12412, 0.17992
12413, 0.70992
12414, 0.26838
12415, 0.11972
12416, 0.32451
12417, 0.46579
12418, 0.63794
12419, 0.13102
12420, 0.32916
12421, 0.07808
12422, 0.69820
12423, 0.13848
12424, 0.17552
12425, 0.14287
12426, 0.26687
12427, 0.22578
12428, 0.11374
12429, 0.24021
12430, 0.24972
12431, 0.37142
12432, 0.07440
12433, 0.24089
12434, 0.23309
12435, 0.34081
12436, 0.27899
12437, 0.57082
12438, 0.36974
12439, 0.28701
12440, 0.37700
12441, 0.50629
12442, 0.46800
12443, 0.79371
12444, 0.20674
12445, 0.51066
12446, 0.76776
12447, 0.06888
12448, 0.09943
12449, 0.41563
12450, 0.42550
12451, 0.24666
12452, 0.10318
12453, 0.55472
12454, 0.18701
12455, 0.04886
12456, 0.23570
12457, 0.24126
12458, 0.25191
12459, 0.25546
12460, 0.33327
12461, 0.29921
12462, 0.71438
12463, 0.28749
12464, 0.02090
12465, 0.52370
12466, 0.70441
12467, 0.21233
12468, 0.15354
12469, 0.13295
12470, 0.27826
12471, 0.21851
12472, 0.17296
12473, 0.22223
12474, 0.18394
12475, 0.43215
12476, 0.26320
12477, 0.35788
12478, 0.12040
12479, 0.11843
12480, 0.22519
12481, 0.12001
12482, 0.48163
12483, 0.24460
12484, 0.15187
12485, 0.49223
12486, 0.46588
12487, 0.33326
12488, 0.24414
12489, 0.24664
12490, 0.26960
12491, 0.14948
12492, 0.41058
12493, 0.29952
12494, 0.44204
12495, 0.63702
12496, 0.14558
12497, 0.40626
12498, 0.11366
12499, 0.12968
12500, 0.25074
12501, 0.28861
12502, 0.33574
12503, 0.85059
12504, 0.67068
12505, 0.24738
12506, 0.37523
12507, 0.10360
12508, 0.40805
12509, 0.88306
12510, 0.29651
12511, 0.59702
12512, 0.36437
12513, 0.13032
12514, 0.71461
12515, 0.79532
12516, 0.49461
12517, 0.24981
12518, 0.11971
12519, 0.61975
12520, 0.39211
12521, 0.29856
12522, 0.15299
12523, 0.18962
12524, 0.21870
12525, 0.39978
12526, 0.17686
12527, 0.25263
12528, 0.56644
12529, 0.26335
12530, 0.27464
12531, 0.56995
12532, 0.13821
12533, 0.59534
12534, 0.48526
12535, 0.10445
12536, 0.31532
12537, 0.33360
12538, 0.34524
12539, 0.56641
12540, 0.33217
12541, 0.47012
12542, 0.26468
12543, 0.14165
12544, 0.41157
12545, 0.12780
12546, 0.25528
12547, 0.12364
12548, 0.70134
12549, 0.20207
12550, 0.52217
12551, 0.23982
12552, 0.21363
12553, 0.84364
12554, 0.69439
12555, 0.62510
12556, 0.13625
12557, 0.71635
12558, 0.34036
12559, 0.36551
12560, 0.12610
12561, 0.12162
12562, 0.17690
12563, 0.58137
12564, 0.14718
12565, 0.33081
12566, 0.09163
12567, 0.08276
12568, 0.57803
12569, 0.25463
12570, 0.51879
12571, 0.33601
12572, 0.16885
12573, 0.14959
12574, 0.60772
12575, 0.02706
12576, 0.18033
12577, 0.77994
12578, 0.78667
12579, 0.41810
12580, 0.72696
12581, 0.74500
12582, 0.26943
12583, 0.30007
12584, 0.15207
12585, 0.18770
12586, 0.34803
12587, 0.37798
12588, 0.13273
12589, 0.24763
12590, 0.20230
12591, 0.22779
12592, 0.24379
12593, 0.87285
12594, 0.14265
12595, 0.26580
12596, 0.17163
12597, 0.35543
12598, 0.71635
12599, 0.45899
12600, 0.35909
12601, 0.45056
12602, 0.36539
12603, 0.30864
12604, 0.41863
12605, 0.44558
12606, 0.44131
12607, 0.72433
12608, 0.49878
12609, 0.31713
12610, 0.60549
12611, 0.03902
12612, 0.84990
12613, 0.24014
12614, 0.79003
12615, 0.14366
12616, 0.70887
12617, 0.15517
12618, 0.11849
12619, 0.18712
12620, 0.09115
12621, 0.16293
12622, 0.03412
12623, 0.12947
12624, 0.39274
12625, 0.33435
12626, 0.15851
12627, 0.22280
12628, 0.21553
12629, 0.31402
12630, 0.38275
12631, 0.14327
12632, 0.33082
12633, 0.72506
12634, 0.49275
12635, 0.20793
12636, 0.64071
12637, 0.65574
12638, 0.20963
12639, 0.61952
12640, 0.55806
12641, 0.52996
12642, 0.37810
12643, 0.41952
12644, 0.21220
12645, 0.11585
12646, 0.78766
12647, 0.72579
12648, 0.49061
12649, 0.43266
12650, 0.33316
12651, 0.19957
12652, 0.36937
12653, 0.25865
12654, 0.46463
12655, 0.25072
12656, 0.03755
12657, 0.84125
12658, 0.17558
12659, 0.10706
12660, 0.21345
12661, 0.48727
12662, 0.15964
12663, 0.11088
12664, 0.31739
12665, 0.22362
12666, 0.07343
12667, 0.12472
12668, 0.43205
12669, 0.52219
12670, 0.28306
12671, 0.61671
12672, 0.39423
12673, 0.09090
12674, 0.25026
12675, 0.80336
12676, 0.15874
12677, 0.36646
12678, 0.35154
12679, 0.22772
12680, 0.30161
12681, 0.39972
12682, 0.89184
12683, 0.19275
12684, 0.32943
12685, 0.51172
12686, 0.23936
12687, 0.29240
12688, 0.38918
12689, 0.51218
12690, 0.64205
12691, 0.25403
12692, 0.40018
12693, 0.19079
12694, 0.55188
12695, 0.71086
12696, 0.43182
12697, 0.24333
12698, 0.38507
12699, 0.43991
12700, 0.20308
12701, 0.35902
12702, 0.17387
12703, 0.63396
12704, 0.22527
12705, 0.15795
12706, 0.21680
12707, 0.25738
12708, 0.37851
12709, 0.35350
12710, 0.25938
12711, 0.22731
12712, 0.73622
12713, 0.12077
12714, 0.41546
12715, 0.14023
12716, 0.30271
12717, 0.23580
12718, 0.21719
12719, 0.29592
12720, 0.37923
12721, 0.43004
12722, 0.39149
12723, 0.17053
12724, 0.53080
12725, 0.64866
12726, 0.22739
12727, 0.19326
12728, 0.42298
12729, 0.18923
12730, 0.44245
12731, 0.18942
12732, 0.23062
12733, 0.66711
12734, 0.51985
12735, 0.14624
12736, 0.24204
12737, 0.56241
12738, 0.70686
12739, 0.31573
12740, 0.21107
12741, 0.86947
12742, 0.60205
12743, 0.02816
12744, 0.57954
12745, 0.63511
12746, 0.31314
12747, 0.19418
12748, 0.22903
12749, 0.25788
12750, 0.33459
12751, 0.42566
12752, 0.59408
12753, 0.51192
12754, 0.27069
12755, 0.29631
12756, 0.83006
12757, 0.78574
12758, 0.10614
12759, 0.86571
12760, 0.11682
12761, 0.34072
12762, 0.23795
12763, 0.36162
12764, 0.56511
12765, 0.89560
12766, 0.93604
12767, 0.34790
12768, 0.62866
12769, 0.67707
12770, 0.45073
12771, 0.41550
12772, 0.57408
12773, 0.49060
12774, 0.17015
12775, 0.11824
12776, 0.94905
12777, 0.15470
12778, 0.11573
12779, 0.12473
12780, 0.35108
12781, 0.45336
12782, 0.23670
12783, 0.16755
12784, 0.16733
12785, 0.41377
12786, 0.22794
12787, 0.16903
12788, 0.37376
12789, 0.30334
12790, 0.36885
12791, 0.23878
12792, 0.25766
12793, 0.17280
12794, 0.59175
12795, 0.43398
12796, 0.35024
12797, 0.07797
12798, 0.11199
12799, 0.32272
12800, 0.53917
12801, 0.39703
12802, 0.24620
12803, 0.53531
12804, 0.29055
12805, 0.06750
12806, 0.63937
12807, 0.55232
12808, 0.11450
12809, 0.07375
12810, 0.44056
12811, 0.19940
12812, 0.46729
12813, 0.12645
12814, 0.14140
12815, 0.52489
12816, 0.52619
12817, 0.30930
12818, 0.52453
12819, 0.83241
12820, 0.75217
12821, 0.33626
12822, 0.79553
12823, 0.31184
12824, 0.22998
12825, 0.17905
12826, 0.37537
12827, 0.26362
12828, 0.55789
12829, 0.23358
12830, 0.37218
12831, 0.06678
12832, 0.17575
12833, 0.33035
12834, 0.16636
12835, 0.69380
12836, 0.66170
12837, 0.23245
12838, 0.38121
12839, 0.34076
12840, 0.57868
12841, 0.16688
12842, 0.33198
12843, 0.25884
12844, 0.56911
12845, 0.43054
12846, 0.29729
12847, 0.30364
12848, 0.27972
12849, 0.14743
12850, 0.21678
12851, 0.43669
12852, 0.40341
12853, 0.63727
12854, 0.66937
12855, 0.10974
12856, 0.18415
12857, 0.59923
12858, 0.52201
12859, 0.53238
12860, 0.23462
12861, 0.04763
12862, 0.69352
12863, 0.06421
12864, 0.22371
12865, 0.69646
12866, 0.74035
12867, 0.17373
12868, 0.36407
12869, 0.16486
12870, 0.54649
12871, 0.82524
12872, 0.56929
12873, 0.39654
12874, 0.16752
12875, 0.32146
12876, 0.45863
12877, 0.51156
12878, 0.20165
12879, 0.50356
12880, 0.58318
12881, 0.57101
12882, 0.25795
12883, 0.24318
12884, 0.80484
12885, 0.45877
12886, 0.36686
12887, 0.07744
12888, 0.33816
12889, 0.21050
12890, 0.85115
12891, 0.87335
12892, 0.60757
12893, 0.03944
12894, 0.18937
12895, 0.23145
12896, 0.14686
12897, 0.28466
12898, 0.31814
12899, 0.05556
12900, 0.23450
12901, 0.60689
12902, 0.21356
12903, 0.29607
12904, 0.56046
12905, 0.27846
12906, 0.54953
12907, 0.24561
12908, 0.16289
12909, 0.58255
12910, 0.31070
12911, 0.12929
12912, 0.21626
12913, 0.34309
12914, 0.48778
12915, 0.27934
12916, 0.14045
12917, 0.39253
12918, 0.17274
12919, 0.39705
12920, 0.18704
12921, 0.15961
12922, 0.26443
12923, 0.17928
12924, 0.08196
12925, 0.34268
12926, 0.11263
12927, 0.24649
12928, 0.22269
12929, 0.13792
12930, 0.17186
12931, 0.33434
12932, 0.68804
12933, 0.27085
12934, 0.52584
12935, 0.04508
12936, 0.28530
12937, 0.10812
12938, 0.41464
12939, 0.12451
12940, 0.83652
12941, 0.67346
12942, 0.21853
12943, 0.32519
12944, 0.56456
12945, 0.32853
12946, 0.34821
12947, 0.15694
12948, 0.12246
12949, 0.15320
12950, 0.41150
12951, 0.44957
12952, 0.35695
12953, 0.12870
12954, 0.37497
12955, 0.13667
12956, 0.14186
12957, 0.27961
12958, 0.50598
12959, 0.17387
12960, 0.19199
12961, 0.48105
12962, 0.45233
12963, 0.25838
12964, 0.22138
12965, 0.23071
12966, 0.48141
12967, 0.38194
12968, 0.60554
12969, 0.47594
12970, 0.62375
12971, 0.54857
12972, 0.71332
12973, 0.03873
12974, 0.25375
12975, 0.07934
12976, 0.94069
12977, 0.21470
12978, 0.27959
12979, 0.19247
12980, 0.30829
12981, 0.26117
12982, 0.32689
12983, 0.24560
12984, 0.39083
12985, 0.30847
12986, 0.68397
12987, 0.37844
12988, 0.23574
12989, 0.16978
12990, 0.06347
12991, 0.09646
12992, 0.50546
12993, 0.12881
12994, 0.71681
12995, 0.48024
12996, 0.24194
12997, 0.16291
12998, 0.07613
12999, 0.45355
13000, 0.37576
13001, 0.53381
13002, 0.14366
13003, 0.69071
13004, 0.37571
13005, 0.16286
13006, 0.53321
13007, 0.15811
13008, 0.29708
13009, 0.39181
13010, 0.10817
13011, 0.26946
13012, 0.14248
13013, 0.25140
13014, 0.04534
13015, 0.29690
13016, 0.26485
13017, 0.39993
13018, 0.38982
13019, 0.21389
13020, 0.13854
13021, 0.09231
13022, 0.31615
13023, 0.14741
13024, 0.91773
13025, 0.39343
13026, 0.81076
13027, 0.42669
13028, 0.17478
13029, 0.41313
13030, 0.16583
13031, 0.64145
13032, 0.44131
13033, 0.28513
13034, 0.32350
13035, 0.32479
13036, 0.44235
13037, 0.17124
13038, 0.30000
13039, 0.73200
13040, 0.36336
13041, 0.12066
13042, 0.10761
13043, 0.61346
13044, 0.77796
13045, 0.19593
13046, 0.41934
13047, 0.16586
13048, 0.75673
13049, 0.71239
13050, 0.16847
13051, 0.38490
13052, 0.06457
13053, 0.27526
13054, 0.17355
13055, 0.32218
13056, 0.23782
13057, 0.57491
13058, 0.24955
13059, 0.61744
13060, 0.03460
13061, 0.09082
13062, 0.77317
13063, 0.29562
13064, 0.31595
13065, 0.42450
13066, 0.53635
13067, 0.46722
13068, 0.28785
13069, 0.32904
13070, 0.79315
13071, 0.46387
13072, 0.50255
13073, 0.18629
13074, 0.51356
13075, 0.26113
13076, 0.27122
13077, 0.37511
13078, 0.27160
13079, 0.29811
13080, 0.75508
13081, 0.51885
13082, 0.21258
13083, 0.75431
13084, 0.05319
13085, 0.15354
13086, 0.18426
13087, 0.46738
13088, 0.32400
13089, 0.35403
13090, 0.13460
13091, 0.15984
13092, 0.27948
13093, 0.71030
13094, 0.75607
13095, 0.11568
13096, 0.57583
13097, 0.12732
13098, 0.29380
13099, 0.44917
13100, 0.46274
13101, 0.63493
13102, 0.08956
13103, 0.36631
13104, 0.28402
13105, 0.04133
13106, 0.30562
13107, 0.09117
13108, 0.28720
13109, 0.18951
13110, 0.37093
13111, 0.44567
13112, 0.76366
13113, 0.19940
13114, 0.09747
13115, 0.25142
13116, 0.68496
13117, 0.31019
13118, 0.74045
13119, 0.61128
13120, 0.34309
13121, 0.16811
13122, 0.20674
13123, 0.37926
13124, 0.13410
13125, 0.15524
13126, 0.27455
13127, 0.11519
13128, 0.45391
13129, 0.31665
13130, 0.48515
13131, 0.34425
13132, 0.14794
13133, 0.13769
13134, 0.07310
13135, 0.20607
13136, 0.11021
13137, 0.38276
13138, 0.37002
13139, 0.52009
13140, 0.47568
13141, 0.65673
13142, 0.16861
13143, 0.19712
13144, 0.40922
13145, 0.62507
13146, 0.86584
13147, 0.23552
13148, 0.58264
13149, 0.41953
13150, 0.76846
13151, 0.38129
13152, 0.33802
13153, 0.09087
13154, 0.36565
13155, 0.06649
13156, 0.20048
13157, 0.22637
13158, 0.26063
13159, 0.29617
13160, 0.23352
13161, 0.19853
13162, 0.21907
13163, 0.27470
13164, 0.07479
13165, 0.24161
13166, 0.15767
13167, 0.25244
13168, 0.46734
13169, 0.55104
13170, 0.63728
13171, 0.25970
13172, 0.26309
13173, 0.19836
13174, 0.34196
13175, 0.35877
13176, 0.44467
13177, 0.12906
13178, 0.17012
13179, 0.42554
13180, 0.71738
13181, 0.14463
13182, 0.24272
13183, 0.04984
13184, 0.15965
13185, 0.54159
13186, 0.39202
13187, 0.41155
13188, 0.19424
13189, 0.19622
13190, 0.21788
13191, 0.74081
13192, 0.16828
13193, 0.06994
13194, 0.26477
13195, 0.08182
13196, 0.40675
13197, 0.13036
13198, 0.23224
13199, 0.46008
13200, 0.39454
13201, 0.47832
13202, 0.08404
13203, 0.29352
13204, 0.65447
13205, 0.17036
13206, 0.42296
13207, 0.29007
13208, 0.55702
13209, 0.42465
13210, 0.50192
13211, 0.09137
13212, 0.10326
13213, 0.71010
13214, 0.45699
13215, 0.15168
13216, 0.45838
13217, 0.48009
13218, 0.14037
13219, 0.27574
13220, 0.23452
13221, 0.72953
13222, 0.47488
13223, 0.59716
13224, 0.70793
13225, 0.48748
13226, 0.19810
13227, 0.29478
13228, 0.69934
13229, 0.24573
13230, 0.53542
13231, 0.85660
13232, 0.43254
13233, 0.07420
13234, 0.21733
13235, 0.21591
13236, 0.23430
13237, 0.29434
13238, 0.30583
13239, 0.30855
13240, 0.81553
13241, 0.46957
13242, 0.25889
13243, 0.67339
13244, 0.38255
13245, 0.36684
13246, 0.75760
13247, 0.28367
13248, 0.19863
13249, 0.20846
13250, 0.06130
13251, 0.41956
13252, 0.33591
13253, 0.23732
13254, 0.36465
13255, 0.11852
13256, 0.57552
13257, 0.14436
13258, 0.23002
13259, 0.26443
13260, 0.51287
13261, 0.22563
13262, 0.18129
13263, 0.32747
13264, 0.19290
13265, 0.26957
13266, 0.87175
13267, 0.31166
13268, 0.73510
13269, 0.41446
13270, 0.26334
13271, 0.13409
13272, 0.60528
13273, 0.06362
13274, 0.63381
13275, 0.35935
13276, 0.29944
13277, 0.31451
13278, 0.31800
13279, 0.46566
13280, 0.51401
13281, 0.14289
13282, 0.21973
13283, 0.29754
13284, 0.85788
13285, 0.49191
13286, 0.22945
13287, 0.33687
13288, 0.57475
13289, 0.03860
13290, 0.11271
13291, 0.06028
13292, 0.52351
13293, 0.29484
13294, 0.20946
13295, 0.70922
13296, 0.21340
13297, 0.51969
13298, 0.08050
13299, 0.52836
13300, 0.55944
13301, 0.75816
13302, 0.74620
13303, 0.31135
13304, 0.28863
13305, 0.28711
13306, 0.11672
13307, 0.47064
13308, 0.44615
13309, 0.25626
13310, 0.48293
13311, 0.29152
13312, 0.21539
13313, 0.05410
13314, 0.21242
13315, 0.68700
13316, 0.37775
13317, 0.65380
13318, 0.48464
13319, 0.57854
13320, 0.56183
13321, 0.14874
13322, 0.18887
13323, 0.37713
13324, 0.34641
13325, 0.58842
13326, 0.14664
13327, 0.50493
13328, 0.21511
13329, 0.26615
13330, 0.26816
13331, 0.25220
13332, 0.18200
13333, 0.44149
13334, 0.37859
13335, 0.28329
13336, 0.13746
13337, 0.05845
13338, 0.31043
13339, 0.58364
13340, 0.59058
13341, 0.26466
13342, 0.28233
13343, 0.19328
13344, 0.31265
13345, 0.41423
13346, 0.28079
13347, 0.23069
13348, 0.30012
13349, 0.07821
13350, 0.81943
13351, 0.29717
13352, 0.88014
13353, 0.86112
13354, 0.04122
13355, 0.29564
13356, 0.23281
13357, 0.33171
13358, 0.30699
13359, 0.36642
13360, 0.04497
13361, 0.34384
13362, 0.24495
13363, 0.89600
13364, 0.21884
13365, 0.77878
13366, 0.44877
13367, 0.02829
13368, 0.20873
13369, 0.36689
13370, 0.14385
13371, 0.43900
13372, 0.38752
13373, 0.79272
13374, 0.33511
13375, 0.47838
13376, 0.53883
13377, 0.23633
13378, 0.33598
13379, 0.36258
13380, 0.36888
13381, 0.44540
13382, 0.29280
13383, 0.61202
13384, 0.58712
13385, 0.22344
13386, 0.40985
13387, 0.31013
13388, 0.07905
13389, 0.17319
13390, 0.06993
13391, 0.05702
13392, 0.51600
13393, 0.31497
13394, 0.38262
13395, 0.33577
13396, 0.18107
13397, 0.37158
13398, 0.37244
13399, 0.48488
13400, 0.06011
13401, 0.38080
13402, 0.49575
13403, 0.56956
13404, 0.20679
13405, 0.37561
13406, 0.67223
13407, 0.41890
13408, 0.11052
13409, 0.15111
13410, 0.44602
13411, 0.38213
13412, 0.43893
13413, 0.25969
13414, 0.14397
13415, 0.24664
13416, 0.26733
13417, 0.41844
13418, 0.56505
13419, 0.56067
13420, 0.10609
13421, 0.22545
13422, 0.27306
13423, 0.02373
13424, 0.52645
13425, 0.44104
13426, 0.61343
13427, 0.58356
13428, 0.62548
13429, 0.34081
13430, 0.37920
13431, 0.32221
13432, 0.30300
13433, 0.46963
13434, 0.25285
13435, 0.67802
13436, 0.64496
13437, 0.77900
13438, 0.29659
13439, 0.10363
13440, 0.12687
13441, 0.42216
13442, 0.55848
13443, 0.53458
13444, 0.85548
13445, 0.40452
13446, 0.29775
13447, 0.38524
13448, 0.20625
13449, 0.14989
13450, 0.02683
13451, 0.85582
13452, 0.18686
13453, 0.25382
13454, 0.30564
13455, 0.11171
13456, 0.37940
13457, 0.43430
13458, 0.33179
13459, 0.18777
13460, 0.10959
13461, 0.40013
13462, 0.49829
13463, 0.24654
13464, 0.53556
13465, 0.50868
13466, 0.31157
13467, 0.06575
13468, 0.24511
13469, 0.38153
13470, 0.29751
13471, 0.24758
13472, 0.21592
13473, 0.52043
13474, 0.47534
13475, 0.51374
13476, 0.33242
13477, 0.45956
13478, 0.23254
13479, 0.43097
13480, 0.41234
13481, 0.52986
13482, 0.24199
13483, 0.21503
13484, 0.28448
13485, 0.57512
13486, 0.39124
13487, 0.39115
13488, 0.39152
13489, 0.53083
13490, 0.51429
13491, 0.20005
13492, 0.33033
13493, 0.39042
13494, 0.34685
13495, 0.55991
13496, 0.07869
13497, 0.21479
13498, 0.29900
13499, 0.28358
13500, 0.17358
13501, 0.44562
13502, 0.12238
13503, 0.07138
13504, 0.49030
13505, 0.30600
13506, 0.16849
13507, 0.20391
13508, 0.44081
13509, 0.80688
13510, 0.04623
13511, 0.26376
13512, 0.39024
13513, 0.55178
13514, 0.44920
13515, 0.68885
13516, 0.36794
13517, 0.41502
13518, 0.37970
13519, 0.22068
13520, 0.91408
13521, 0.48531
13522, 0.35121
13523, 0.46363
13524, 0.16095
13525, 0.17984
13526, 0.18716
13527, 0.20357
13528, 0.12040
13529, 0.11584
13530, 0.49718
13531, 0.26534
13532, 0.27571
13533, 0.32465
13534, 0.40839
13535, 0.30961
13536, 0.84493
13537, 0.28162
13538, 0.45402
13539, 0.33509
13540, 0.26365
13541, 0.04959
13542, 0.17769
13543, 0.11017
13544, 0.17312
13545, 0.07168
13546, 0.40783
13547, 0.54360
13548, 0.01239
13549, 0.42191
13550, 0.36483
13551, 0.44957
13552, 0.31119
13553, 0.13845
13554, 0.29007
13555, 0.54480
13556, 0.15038
13557, 0.32364
13558, 0.53106
13559, 0.39187
13560, 0.24953
13561, 0.16006
13562, 0.12609
13563, 0.33571
13564, 0.44292
13565, 0.19380
13566, 0.53603
13567, 0.19039
13568, 0.08316
13569, 0.21754
13570, 0.34636
13571, 0.11517
13572, 0.39304
13573, 0.91973
13574, 0.22178
13575, 0.12369
13576, 0.83690
13577, 0.34332
13578, 0.46437
13579, 0.25352
13580, 0.67179
13581, 0.19301
13582, 0.19938
13583, 0.37697
13584, 0.27466
13585, 0.87155
13586, 0.26294
13587, 0.46773
13588, 0.64764
13589, 0.66340
13590, 0.16486
13591, 0.14589
13592, 0.23711
13593, 0.25966
13594, 0.11064
13595, 0.24667
13596, 0.41645
13597, 0.34814
13598, 0.09828
13599, 0.13209
13600, 0.25924
13601, 0.68119
13602, 0.55773
13603, 0.72704
13604, 0.58588
13605, 0.52045
13606, 0.17417
13607, 0.67699
13608, 0.42165
13609, 0.26473
13610, 0.36706
13611, 0.19729
13612, 0.33708
13613, 0.50865
13614, 0.19202
13615, 0.19548
13616, 0.38918
13617, 0.61377
13618, 0.41843
13619, 0.57372
13620, 0.42654
13621, 0.28282
13622, 0.25629
13623, 0.24499
13624, 0.43105
13625, 0.34104
13626, 0.20546
13627, 0.19557
13628, 0.18936
13629, 0.56587
13630, 0.28683
13631, 0.74495
13632, 0.20414
13633, 0.14255
13634, 0.11298
13635, 0.25343
13636, 0.23720
13637, 0.46087
13638, 0.20924
13639, 0.30848
13640, 0.06661
13641, 0.47983
13642, 0.32426
13643, 0.75779
13644, 0.20312
13645, 0.17790
13646, 0.87876
13647, 0.37354
13648, 0.19923
13649, 0.22338
13650, 0.35242
13651, 0.05026
13652, 0.25647
13653, 0.16438
13654, 0.45540
13655, 0.16770
13656, 0.40676
13657, 0.13240
13658, 0.34325
13659, 0.12934
13660, 0.51573
13661, 0.38492
13662, 0.25342
13663, 0.15891
13664, 0.40873
13665, 0.49268
13666, 0.54984
13667, 0.45322
13668, 0.09371
13669, 0.24149
13670, 0.34386
13671, 0.63315
13672, 0.68053
13673, 0.21661
13674, 0.65141
13675, 0.46931
13676, 0.26672
13677, 0.22563
13678, 0.28633
13679, 0.52102
13680, 0.43062
13681, 0.38386
13682, 0.32633
13683, 0.52959
13684, 0.24106
13685, 0.43038
13686, 0.37038
13687, 0.16843
13688, 0.44975
13689, 0.37616
13690, 0.51749
13691, 0.17474
13692, 0.71776
13693, 0.45708
13694, 0.26035
13695, 0.34399
13696, 0.20329
13697, 0.44074
13698, 0.44606
13699, 0.34408
13700, 0.19921
13701, 0.08323
13702, 0.61588
13703, 0.40464
13704, 0.17775
13705, 0.12267
13706, 0.70594
13707, 0.29857
13708, 0.05742
13709, 0.43210
13710, 0.15857
13711, 0.29387
13712, 0.06778
13713, 0.03612
13714, 0.23601
13715, 0.28606
13716, 0.76782
13717, 0.35509
13718, 0.41347
13719, 0.29421
13720, 0.22203
13721, 0.39462
13722, 0.25692
13723, 0.27792
13724, 0.17615
13725, 0.01791
13726, 0.31381
13727, 0.30209
13728, 0.15991
13729, 0.36184
13730, 0.79277
13731, 0.39351
13732, 0.12305
13733, 0.38869
13734, 0.89296
13735, 0.31120
13736, 0.43970
13737, 0.31885
13738, 0.41138
13739, 0.32140
13740, 0.61256
13741, 0.24479
13742, 0.25230
13743, 0.29544
13744, 0.54904
13745, 0.53215
13746, 0.36616
13747, 0.14249
13748, 0.38165
13749, 0.29614
13750, 0.61914
13751, 0.78194
13752, 0.46419
13753, 0.53758
13754, 0.33775
13755, 0.17961
13756, 0.21017
13757, 0.24199
13758, 0.27896
13759, 0.48202
13760, 0.15775
13761, 0.11282
13762, 0.29257
13763, 0.18404
13764, 0.17331
13765, 0.07102
13766, 0.18203
13767, 0.23047
13768, 0.18127
13769, 0.26567
13770, 0.44306
13771, 0.40013
13772, 0.04070
13773, 0.40971
13774, 0.21511
13775, 0.10229
13776, 0.13641
13777, 0.18115
13778, 0.08622
13779, 0.56591
13780, 0.16594
13781, 0.44028
13782, 0.63460
13783, 0.26671
13784, 0.15302
13785, 0.37838
13786, 0.17242
13787, 0.35285
13788, 0.34893
13789, 0.53051
13790, 0.24487
13791, 0.37010
